barangay_id,barangay_name,crop_id,crop_name,year,season,total_yield,total_area_planted_ha,yield_per_hectare,avg_price_per_kg,expected_revenue
27,Santa Ines,5,Eggplant,2022,wet,61.31,14.67,4.18,41.72833333333333,174.42443333333333
28,Santa Ursula,1,Rice,2022,wet,77.75,14.64,5.31,31.285,166.12335
28,Santa Ursula,1,Rice,2022,dry,18.92,4.25,4.45,29.60333333333333,131.73483333333334
28,Santa Ursula,2,Tomato,2022,wet,50.54,6.92,7.3,51.75,377.775
28,Santa Ursula,2,Tomato,2022,dry,63.38,10.43,6.08,42.67,259.4336
28,Santa Ursula,3,Corn,2022,dry,37.25,6.09,6.12,25.356666666666666,155.1828
28,Santa Ursula,3,Corn,2022,wet,45.95,8.1,5.67,23.355,132.42285
28,Santa Ursula,4,Onion,2022,wet,82.01,14.78,5.55,37.45166666666667,207.85675
28,Santa Ursula,4,Onion,2022,dry,130.55,21.63,6.04,57.983333333333334,350.21933333333334
28,Santa Ursula,5,Eggplant,2022,wet,26.95,6.93,3.89,41.97666666666667,163.28923333333333
28,Santa Ursula,5,Eggplant,2022,dry,61.03,14.84,4.11,42.215,173.50365000000002
29,Santo Cristo,1,Rice,2022,dry,25.88,3.73,6.94,34.876666666666665,242.04406666666668
29,Santo Cristo,1,Rice,2022,wet,68.15,12.56,5.43,33.096666666666664,179.71489999999997
29,Santo Cristo,2,Tomato,2022,wet,42.29,9.19,4.6,46.663333333333334,214.65133333333333
29,Santo Cristo,2,Tomato,2022,dry,29.33,8.3,3.53,40.255,142.10015
29,Santo Cristo,3,Corn,2022,wet,80.5,14.93,5.39,25.64666666666667,138.23553333333334
29,Santo Cristo,3,Corn,2022,dry,25.87,4.11,6.29,21.09,132.6561
29,Santo Cristo,4,Onion,2022,wet,30.83,4.7,6.56,39.705,260.46479999999997
29,Santo Cristo,4,Onion,2022,dry,27.41,4.18,6.56,50.303333333333335,329.98986666666667
29,Santo Cristo,5,Eggplant,2022,dry,54.71,14.01,3.91,47.73,186.6243
29,Santo Cristo,5,Eggplant,2022,wet,53.96,19.24,2.8,45.96,128.688
30,Santo Niño (Pob.),1,Rice,2022,dry,90.53,18.14,4.99,35.91833333333334,179.23248333333336
30,Santo Niño (Pob.),1,Rice,2022,wet,75.95,15.09,5.03,22.718333333333334,114.27321666666667
30,Santo Niño (Pob.),2,Tomato,2022,wet,70.68,13.63,5.19,39.88666666666666,207.0118
30,Santo Niño (Pob.),2,Tomato,2022,dry,55.15,8.78,6.28,38.35166666666667,240.84846666666667
30,Santo Niño (Pob.),3,Corn,2022,dry,79.04,20.16,3.92,26.816666666666666,105.12133333333333
30,Santo Niño (Pob.),3,Corn,2022,wet,59.24,15.63,3.79,28.328333333333333,107.36438333333334
30,Santo Niño (Pob.),4,Onion,2022,dry,32.23,4.7,6.86,43.151666666666664,296.0204333333333
30,Santo Niño (Pob.),4,Onion,2022,wet,42.56,7.23,5.89,41.333333333333336,243.45333333333335
30,Santo Niño (Pob.),5,Eggplant,2022,wet,72.96,18.21,4.01,46.24,185.4224
30,Santo Niño (Pob.),5,Eggplant,2022,dry,141.63,21.59,6.56,40.36333333333334,264.7834666666667
31,Ascomo,1,Rice,2022,dry,74.93,10.92,6.86,29.163333333333334,200.06046666666668
31,Ascomo,1,Rice,2022,wet,49.35,7.36,6.71,29.173333333333332,195.75306666666665
31,Ascomo,2,Tomato,2022,wet,32.31,4.51,7.16,39.9,285.68399999999997
31,Ascomo,2,Tomato,2022,dry,63.88,17.51,3.65,37.071666666666665,135.31158333333332
31,Ascomo,3,Corn,2022,dry,40.94,8.89,4.61,27.346666666666668,126.06813333333335
31,Ascomo,3,Corn,2022,wet,80.23,13.43,5.97,26.175,156.26475
31,Ascomo,4,Onion,2022,dry,45.47,12.48,3.64,36.70333333333333,133.60013333333333
31,Ascomo,4,Onion,2022,wet,58.83,14.49,4.06,58.475,237.40849999999998
31,Ascomo,5,Eggplant,2022,dry,43.91,8.5,5.17,55.36,286.2112
31,Ascomo,5,Eggplant,2022,wet,35.86,11.88,3.02,42.61,128.6822
1,Bancal,1,Rice,2023,dry,26.3,3.63,7.25,35.64833333333333,258.4504166666667
1,Bancal,1,Rice,2023,wet,87.32,16.05,5.44,34.07,185.3408
1,Bancal,2,Tomato,2023,wet,30.03,10.06,2.99,36.10666666666667,107.95893333333335
1,Bancal,2,Tomato,2023,dry,42.89,6.83,6.28,40.035,251.41979999999998
1,Bancal,3,Corn,2023,dry,61.46,8.84,6.95,20.27,140.8765
1,Bancal,3,Corn,2023,wet,81.18,13.37,6.07,26.56,161.2192
1,Bancal,4,Onion,2023,dry,51.48,9.2,5.6,44.56666666666667,249.57333333333332
1,Bancal,4,Onion,2023,wet,44.16,7.06,6.25,39.025,243.90625
1,Bancal,5,Eggplant,2023,wet,46.24,14.57,3.17,45.501666666666665,144.24028333333334
1,Bancal,5,Eggplant,2023,dry,108.82,17.81,6.11,46.958333333333336,286.9154166666667
2,Jose Abad Santos (Siran),1,Rice,2023,dry,53.23,7.4,7.19,38.33166666666666,275.6046833333333
2,Jose Abad Santos (Siran),1,Rice,2023,wet,96.31,15.47,6.23,29.14666666666667,181.58373333333336
2,Jose Abad Santos (Siran),2,Tomato,2023,dry,112.65,15.98,7.05,39.455,278.15774999999996
2,Jose Abad Santos (Siran),2,Tomato,2023,wet,98.85,20.3,4.87,35.04833333333333,170.68538333333333
2,Jose Abad Santos (Siran),3,Corn,2023,dry,56.56,14.87,3.8,28.301666666666666,107.54633333333332
2,Jose Abad Santos (Siran),3,Corn,2023,wet,82.61,16.88,4.89,24.498333333333335,119.79685
2,Jose Abad Santos (Siran),4,Onion,2023,wet,87.65,13.86,6.32,40.89833333333333,258.47746666666666
2,Jose Abad Santos (Siran),4,Onion,2023,dry,41.67,7.44,5.6,32.68333333333333,183.02666666666664
2,Jose Abad Santos (Siran),5,Eggplant,2023,dry,102.96,17.45,5.9,42.29333333333334,249.5306666666667
2,Jose Abad Santos (Siran),5,Eggplant,2023,wet,85.13,12.26,6.94,33.93333333333333,235.49733333333333
3,Lambac,1,Rice,2023,dry,15.29,3.64,4.2,32.10333333333333,134.834
3,Lambac,1,Rice,2023,wet,56.25,11.32,4.97,37.22,184.9834
3,Lambac,2,Tomato,2023,dry,43.79,13.41,3.27,46.611666666666665,152.42015
3,Lambac,2,Tomato,2023,wet,35.02,8.07,4.34,39.53666666666667,171.58913333333334
3,Lambac,3,Corn,2023,dry,57.88,14.87,3.89,25.816666666666666,100.42683333333333
3,Lambac,3,Corn,2023,wet,39.33,10.32,3.81,22.82,86.94420000000001
3,Lambac,4,Onion,2023,wet,33.67,9.65,3.49,47.295,165.05955000000003
3,Lambac,4,Onion,2023,dry,66.78,10.6,6.3,39.15,246.64499999999998
3,Lambac,5,Eggplant,2023,wet,70.1,12.74,5.5,42.708333333333336,234.89583333333334
3,Lambac,5,Eggplant,2023,dry,62.59,10.53,5.94,38.745,230.1453
4,Magsaysay,1,Rice,2023,wet,74.29,10.2,7.28,30.4,221.31199999999998
4,Magsaysay,1,Rice,2023,dry,89.06,17.25,5.16,32.016666666666666,165.206
4,Magsaysay,2,Tomato,2023,wet,27.16,6.78,4.01,51.541666666666664,206.6820833333333
4,Magsaysay,2,Tomato,2023,dry,69.65,18.75,3.71,46.14666666666667,171.20413333333335
4,Magsaysay,3,Corn,2023,wet,29.57,6.32,4.68,23.87,111.7116
4,Magsaysay,3,Corn,2023,dry,30.94,8.53,3.63,25.493333333333332,92.54079999999999
4,Magsaysay,4,Onion,2023,wet,57.21,11.33,5.05,36.665,185.15824999999998
4,Magsaysay,4,Onion,2023,dry,60.66,18.07,3.36,46.18,155.16479999999999
4,Magsaysay,5,Eggplant,2023,dry,25.92,3.98,6.51,43.90833333333333,285.84324999999995
4,Magsaysay,5,Eggplant,2023,wet,15.78,6.04,2.61,36.99166666666667,96.54825
5,Maquiapo,1,Rice,2023,wet,76.74,12.15,6.32,25.226666666666667,159.43253333333334
5,Maquiapo,1,Rice,2023,dry,39.97,9.47,4.22,33.42666666666667,141.06053333333332
5,Maquiapo,2,Tomato,2023,dry,64.67,9.52,6.79,48.88666666666666,331.9404666666666
5,Maquiapo,2,Tomato,2023,wet,35.3,5.33,6.62,38.81166666666667,256.93323333333336
5,Maquiapo,3,Corn,2023,wet,53.67,11.32,4.74,22.828333333333333,108.2063
5,Maquiapo,3,Corn,2023,dry,83.23,18.7,4.45,25.55666666666667,113.72716666666668
5,Maquiapo,4,Onion,2023,wet,30.98,7.36,4.21,36.86666666666667,155.20866666666666
5,Maquiapo,4,Onion,2023,dry,29.03,9.69,3.0,54.97,164.91
5,Maquiapo,5,Eggplant,2023,dry,26.68,4.51,5.92,45.723333333333336,270.68213333333335
5,Maquiapo,5,Eggplant,2023,wet,46.74,11.96,3.91,53.33833333333333,208.55288333333334
6,Natividad,1,Rice,2023,wet,99.28,17.15,5.79,28.351666666666667,164.15615
6,Natividad,1,Rice,2023,dry,79.57,12.64,6.3,28.038333333333334,176.6415
6,Natividad,2,Tomato,2023,wet,89.66,19.12,4.69,32.846666666666664,154.05086666666668
6,Natividad,2,Tomato,2023,dry,72.51,12.84,5.65,51.766666666666666,292.4816666666667
6,Natividad,3,Corn,2023,dry,95.18,15.57,6.11,22.04,134.6644
6,Natividad,3,Corn,2023,wet,98.7,21.55,4.58,21.123333333333335,96.74486666666668
6,Natividad,4,Onion,2023,dry,34.37,7.32,4.7,42.65,200.455
6,Natividad,4,Onion,2023,wet,28.93,8.82,3.28,39.64666666666667,130.04106666666667
6,Natividad,5,Eggplant,2023,dry,71.21,17.48,4.07,52.04666666666667,211.82993333333334
6,Natividad,5,Eggplant,2023,wet,56.57,17.42,3.25,43.623333333333335,141.77583333333334
7,Plaza Burgos (Pob.),1,Rice,2023,dry,91.09,17.06,5.34,35.68833333333333,190.57569999999998
7,Plaza Burgos (Pob.),1,Rice,2023,wet,119.89,21.15,5.67,29.163333333333334,165.3561
7,Plaza Burgos (Pob.),2,Tomato,2023,wet,68.92,10.14,6.8,45.52166666666667,309.5473333333333
7,Plaza Burgos (Pob.),2,Tomato,2023,dry,58.11,8.88,6.54,38.8,253.75199999999998
7,Plaza Burgos (Pob.),3,Corn,2023,wet,14.81,4.48,3.31,22.628333333333334,74.89978333333333
7,Plaza Burgos (Pob.),3,Corn,2023,dry,75.51,21.99,3.43,26.948333333333334,92.43278333333335
7,Plaza Burgos (Pob.),4,Onion,2023,wet,95.6,17.65,5.42,36.998333333333335,200.53096666666667
7,Plaza Burgos (Pob.),4,Onion,2023,dry,60.28,13.32,4.53,54.651666666666664,247.57205
7,Plaza Burgos (Pob.),5,Eggplant,2023,wet,49.47,15.12,3.27,50.225,164.23575
7,Plaza Burgos (Pob.),5,Eggplant,2023,dry,56.47,12.31,4.59,44.891666666666666,206.05275
8,Pulungmasle,1,Rice,2023,wet,37.44,7.77,4.82,36.498333333333335,175.9219666666667
8,Pulungmasle,1,Rice,2023,dry,37.06,6.32,5.86,35.475,207.88350000000003
8,Pulungmasle,2,Tomato,2023,dry,14.16,3.67,3.86,44.94166666666667,173.47483333333335
8,Pulungmasle,2,Tomato,2023,wet,64.91,16.12,4.03,38.02,153.22060000000002
8,Pulungmasle,3,Corn,2023,wet,90.78,21.28,4.27,24.85,106.1095
8,Pulungmasle,3,Corn,2023,dry,23.15,4.95,4.68,19.446666666666665,91.01039999999999
8,Pulungmasle,4,Onion,2023,wet,124.88,21.76,5.74,48.665,279.3371
8,Pulungmasle,4,Onion,2023,dry,27.18,8.32,3.27,39.33,128.60909999999998
8,Pulungmasle,5,Eggplant,2023,wet,49.08,15.0,3.27,39.515,129.21405000000001
8,Pulungmasle,5,Eggplant,2023,dry,37.72,9.78,3.86,53.74,207.4364
9,Rizal,1,Rice,2023,dry,65.58,8.99,7.29,35.028333333333336,255.35655000000003
9,Rizal,1,Rice,2023,wet,65.82,14.16,4.65,27.071666666666665,125.88325
9,Rizal,2,Tomato,2023,dry,55.95,11.36,4.93,44.153333333333336,217.67593333333335
9,Rizal,2,Tomato,2023,wet,48.91,15.42,3.17,41.025,130.04925
9,Rizal,3,Corn,2023,wet,33.62,6.89,4.88,20.451666666666668,99.80413333333334
9,Rizal,3,Corn,2023,dry,56.4,19.63,2.87,27.27,78.2649
9,Rizal,4,Onion,2023,dry,50.51,12.26,4.12,50.373333333333335,207.53813333333335
9,Rizal,4,Onion,2023,wet,122.72,20.55,5.97,41.03,244.9491
9,Rizal,5,Eggplant,2023,dry,91.58,17.96,5.1,46.94,239.39399999999998
9,Rizal,5,Eggplant,2023,wet,51.0,11.02,4.63,45.805,212.07715
10,San Agustin,1,Rice,2023,dry,27.33,6.28,4.35,32.60333333333333,141.82449999999997
10,San Agustin,1,Rice,2023,wet,27.13,5.01,5.42,26.863333333333333,145.59926666666667
10,San Agustin,2,Tomato,2023,dry,32.37,6.75,4.8,44.91166666666667,215.576
10,San Agustin,2,Tomato,2023,wet,28.34,8.24,3.44,48.865,168.0956
10,San Agustin,3,Corn,2023,wet,77.94,15.24,5.11,23.675,120.97925000000001
10,San Agustin,3,Corn,2023,dry,45.4,9.13,4.97,25.325,125.86524999999999
10,San Agustin,4,Onion,2023,wet,56.35,7.89,7.14,39.91,284.95739999999995
10,San Agustin,4,Onion,2023,dry,73.74,16.4,4.5,40.77333333333333,183.48
10,San Agustin,5,Eggplant,2023,dry,102.16,14.16,7.21,45.56333333333333,328.51163333333335
10,San Agustin,5,Eggplant,2023,wet,44.32,8.34,5.31,39.79333333333334,211.3026
11,San Antonio,1,Rice,2023,dry,136.46,16.2,8.42,33.51166666666666,282.1682333333333
11,San Antonio,1,Rice,2023,wet,64.17,11.39,5.63,24.958333333333332,140.51541666666665
11,San Antonio,2,Tomato,2023,dry,86.8,20.44,4.25,40.01833333333333,170.07791666666665
11,San Antonio,2,Tomato,2023,wet,85.7,13.55,6.32,48.91166666666667,309.12173333333334
11,San Antonio,3,Corn,2023,dry,16.44,5.03,3.27,30.88,100.9776
11,San Antonio,3,Corn,2023,wet,48.44,8.76,5.53,24.105,133.30065000000002
11,San Antonio,4,Onion,2023,dry,39.34,13.08,3.01,45.87,138.06869999999998
11,San Antonio,4,Onion,2023,wet,85.89,20.8,4.13,36.638333333333335,151.31631666666667
11,San Antonio,5,Eggplant,2023,dry,48.81,7.48,6.53,40.63166666666667,265.32478333333336
11,San Antonio,5,Eggplant,2023,wet,29.59,6.77,4.37,59.83166666666666,261.46438333333333
12,San Isidro,1,Rice,2023,wet,45.73,9.26,4.94,32.785,161.9579
12,San Isidro,1,Rice,2023,dry,25.22,4.95,5.09,31.62,160.9458
12,San Isidro,2,Tomato,2023,wet,20.59,6.66,3.09,45.91166666666667,141.86705
12,San Isidro,2,Tomato,2023,dry,153.11,21.77,7.03,52.41833333333334,368.5008833333334
12,San Isidro,3,Corn,2023,dry,23.13,3.55,6.52,25.485,166.16219999999998
12,San Isidro,3,Corn,2023,wet,66.67,15.18,4.39,23.893333333333334,104.89173333333333
12,San Isidro,4,Onion,2023,wet,14.41,4.62,3.12,51.166666666666664,159.64
12,San Isidro,4,Onion,2023,dry,53.81,7.73,6.96,29.25,203.58
12,San Isidro,5,Eggplant,2023,dry,10.09,3.51,2.87,51.04666666666667,146.50393333333335
12,San Isidro,5,Eggplant,2023,wet,17.83,4.13,4.32,40.93,176.8176
13,San Jose,1,Rice,2023,wet,37.06,6.55,5.66,36.343333333333334,205.70326666666668
13,San Jose,1,Rice,2023,dry,28.58,5.33,5.36,30.131666666666668,161.50573333333335
13,San Jose,2,Tomato,2023,dry,74.02,17.8,4.16,45.651666666666664,189.91093333333333
13,San Jose,2,Tomato,2023,wet,92.82,17.59,5.28,56.28666666666667,297.1936
13,San Jose,3,Corn,2023,wet,15.8,4.07,3.88,20.8,80.704
13,San Jose,3,Corn,2023,dry,39.93,11.75,3.4,26.548333333333332,90.26433333333333
13,San Jose,4,Onion,2023,dry,61.65,16.26,3.79,38.47,145.8013
13,San Jose,4,Onion,2023,wet,35.02,7.18,4.88,40.33833333333333,196.85106666666664
13,San Jose,5,Eggplant,2023,dry,49.06,15.1,3.25,48.111666666666665,156.36291666666665
13,San Jose,5,Eggplant,2023,wet,133.64,20.51,6.52,43.37166666666667,282.7832666666667
14,San Juan Bautista,1,Rice,2023,wet,34.17,7.34,4.66,33.20166666666667,154.7197666666667
14,San Juan Bautista,1,Rice,2023,dry,59.99,7.44,8.06,24.723333333333333,199.27006666666668
14,San Juan Bautista,2,Tomato,2023,wet,59.1,14.46,4.09,40.11666666666667,164.07716666666667
14,San Juan Bautista,2,Tomato,2023,dry,77.77,16.31,4.77,46.403333333333336,221.3439
14,San Juan Bautista,3,Corn,2023,wet,133.9,20.6,6.5,20.3,131.95000000000002
14,San Juan Bautista,3,Corn,2023,dry,106.03,18.86,5.62,23.433333333333334,131.69533333333334
14,San Juan Bautista,4,Onion,2023,dry,54.09,12.02,4.5,36.29,163.305
14,San Juan Bautista,4,Onion,2023,wet,82.72,12.53,6.6,53.37166666666667,352.253
14,San Juan Bautista,5,Eggplant,2023,dry,42.1,6.24,6.75,41.14,277.695
14,San Juan Bautista,5,Eggplant,2023,wet,47.41,7.73,6.13,36.66166666666667,224.73601666666667
15,San Juan Nepomuceno,1,Rice,2023,wet,52.77,13.8,3.82,33.64833333333333,128.53663333333333
15,San Juan Nepomuceno,1,Rice,2023,dry,101.93,19.08,5.34,26.81833333333333,143.20989999999998
15,San Juan Nepomuceno,2,Tomato,2023,wet,55.9,18.4,3.04,46.608333333333334,141.68933333333334
15,San Juan Nepomuceno,2,Tomato,2023,dry,44.3,8.83,5.02,47.291666666666664,237.40416666666664
15,San Juan Nepomuceno,3,Corn,2023,dry,68.54,18.21,3.76,26.768333333333334,100.64893333333333
15,San Juan Nepomuceno,3,Corn,2023,wet,45.42,7.0,6.49,23.59,153.0991
15,San Juan Nepomuceno,4,Onion,2023,dry,43.05,12.69,3.39,42.788333333333334,145.05245000000002
15,San Juan Nepomuceno,4,Onion,2023,wet,112.48,20.97,5.36,38.41166666666667,205.88653333333335
15,San Juan Nepomuceno,5,Eggplant,2023,wet,67.08,11.7,5.73,40.985,234.84405
15,San Juan Nepomuceno,5,Eggplant,2023,dry,40.69,10.8,3.77,55.553333333333335,209.43606666666668
16,San Matias,1,Rice,2023,wet,86.27,21.9,3.94,23.213333333333335,91.46053333333333
16,San Matias,1,Rice,2023,dry,67.61,12.45,5.43,29.615,160.80944999999997
16,San Matias,2,Tomato,2023,dry,22.95,6.81,3.37,42.013333333333335,141.58493333333334
16,San Matias,2,Tomato,2023,wet,60.6,17.38,3.49,33.91833333333334,118.37498333333335
16,San Matias,3,Corn,2023,dry,94.28,15.47,6.09,19.45,118.45049999999999
16,San Matias,3,Corn,2023,wet,120.97,17.91,6.75,18.29,123.4575
16,San Matias,4,Onion,2023,dry,28.65,5.21,5.5,41.09166666666667,226.00416666666666
16,San Matias,4,Onion,2023,wet,141.44,18.77,7.54,46.77166666666667,352.65836666666667
16,San Matias,5,Eggplant,2023,wet,14.0,5.02,2.79,36.515,101.87685
16,San Matias,5,Eggplant,2023,dry,43.11,11.71,3.68,45.193333333333335,166.3114666666667
17,San Miguel (Betis),1,Rice,2023,dry,31.3,4.26,7.35,36.15833333333333,265.76374999999996
17,San Miguel (Betis),1,Rice,2023,wet,114.32,18.36,6.23,26.438333333333333,164.71081666666666
17,San Miguel (Betis),2,Tomato,2023,wet,34.38,6.62,5.19,36.42,189.01980000000003
17,San Miguel (Betis),2,Tomato,2023,dry,32.54,13.08,2.49,45.071666666666665,112.22845000000001
17,San Miguel (Betis),3,Corn,2023,dry,20.62,4.0,5.16,27.786666666666665,143.3792
17,San Miguel (Betis),3,Corn,2023,wet,85.21,14.22,5.99,27.658333333333335,165.6734166666667
17,San Miguel (Betis),4,Onion,2023,dry,65.42,18.72,3.49,56.495,197.16755
17,San Miguel (Betis),4,Onion,2023,wet,55.6,12.06,4.61,55.13,254.14930000000004
17,San Miguel (Betis),5,Eggplant,2023,dry,58.01,16.95,3.42,47.55,162.62099999999998
17,San Miguel (Betis),5,Eggplant,2023,wet,81.76,18.38,4.45,47.57666666666667,211.71616666666668
18,San Nicolas 1st,1,Rice,2023,wet,52.75,8.32,6.34,24.44,154.9496
18,San Nicolas 1st,1,Rice,2023,dry,103.8,16.95,6.12,28.958333333333332,177.225
18,San Nicolas 1st,2,Tomato,2023,wet,28.4,4.76,5.97,40.475,241.63575
18,San Nicolas 1st,2,Tomato,2023,dry,68.48,18.97,3.61,51.34166666666667,185.34341666666666
18,San Nicolas 1st,3,Corn,2023,wet,75.23,14.27,5.27,20.406666666666666,107.54313333333332
18,San Nicolas 1st,3,Corn,2023,dry,30.52,6.54,4.67,26.613333333333333,124.28426666666667
18,San Nicolas 1st,4,Onion,2023,wet,13.72,4.19,3.27,46.81333333333333,153.0796
18,San Nicolas 1st,4,Onion,2023,dry,61.1,15.92,3.84,42.81166666666667,164.39679999999998
18,San Nicolas 1st,5,Eggplant,2023,wet,15.03,3.89,3.86,54.461666666666666,210.22203333333331
18,San Nicolas 1st,5,Eggplant,2023,dry,142.14,21.26,6.69,36.5,244.185
19,San Nicolas 2nd,1,Rice,2023,wet,68.04,12.18,5.59,28.85,161.2715
19,San Nicolas 2nd,1,Rice,2023,dry,16.61,3.96,4.19,30.718333333333334,128.70981666666668
19,San Nicolas 2nd,2,Tomato,2023,dry,57.15,14.05,4.07,49.42666666666667,201.16653333333335
19,San Nicolas 2nd,2,Tomato,2023,wet,72.72,19.49,3.73,39.97666666666667,149.11296666666667
19,San Nicolas 2nd,3,Corn,2023,dry,104.15,19.91,5.23,25.153333333333332,131.55193333333335
19,San Nicolas 2nd,3,Corn,2023,wet,59.52,14.5,4.1,27.786666666666665,113.92533333333331
19,San Nicolas 2nd,4,Onion,2023,wet,89.95,12.66,7.11,46.83,332.9613
19,San Nicolas 2nd,4,Onion,2023,dry,37.41,14.75,2.54,45.85666666666667,116.47593333333334
19,San Nicolas 2nd,5,Eggplant,2023,wet,96.2,20.92,4.6,51.096666666666664,235.04466666666664
19,San Nicolas 2nd,5,Eggplant,2023,dry,95.42,20.89,4.57,39.17166666666667,179.01451666666668
20,San Pablo,1,Rice,2023,dry,130.01,19.5,6.67,32.67,217.90890000000002
20,San Pablo,1,Rice,2023,wet,70.13,12.63,5.55,34.135,189.44924999999998
20,San Pablo,2,Tomato,2023,wet,36.07,10.66,3.38,46.66166666666667,157.71643333333333
20,San Pablo,2,Tomato,2023,dry,14.04,4.7,2.99,50.2,150.098
20,San Pablo,3,Corn,2023,dry,82.37,13.82,5.96,21.283333333333335,126.84866666666667
20,San Pablo,3,Corn,2023,wet,57.13,16.23,3.52,19.496666666666666,68.62826666666666
20,San Pablo,4,Onion,2023,wet,49.99,8.63,5.79,39.175,226.82324999999997
20,San Pablo,4,Onion,2023,dry,38.64,10.99,3.52,38.06333333333333,133.98293333333334
20,San Pablo,5,Eggplant,2023,dry,72.03,12.45,5.79,42.61333333333334,246.73120000000003
20,San Pablo,5,Eggplant,2023,wet,37.16,9.54,3.9,49.166666666666664,191.75
21,San Pedro,1,Rice,2023,wet,113.2,17.79,6.36,33.028333333333336,210.06020000000004
21,San Pedro,1,Rice,2023,dry,89.26,17.12,5.21,33.015,172.00815
21,San Pedro,2,Tomato,2023,wet,23.43,3.75,6.25,44.553333333333335,278.4583333333333
21,San Pedro,2,Tomato,2023,dry,19.55,5.5,3.55,53.14833333333333,188.67658333333333
21,San Pedro,3,Corn,2023,wet,96.74,18.58,5.21,23.575,122.82575
21,San Pedro,3,Corn,2023,dry,110.64,20.72,5.34,24.96,133.28640000000001
21,San Pedro,4,Onion,2023,dry,90.35,11.67,7.74,25.821666666666665,199.8597
21,San Pedro,4,Onion,2023,wet,30.68,7.09,4.33,41.87166666666667,181.3043166666667
21,San Pedro,5,Eggplant,2023,dry,58.72,9.89,5.94,43.54333333333334,258.64740000000006
21,San Pedro,5,Eggplant,2023,wet,100.83,17.52,5.76,42.295,243.6192
22,San Rafael (Duck Island),1,Rice,2023,wet,22.3,5.26,4.24,36.06333333333333,152.90853333333334
22,San Rafael (Duck Island),1,Rice,2023,dry,79.37,9.68,8.2,37.405,306.721
22,San Rafael (Duck Island),2,Tomato,2023,wet,34.6,7.85,4.41,39.708333333333336,175.11375
22,San Rafael (Duck Island),2,Tomato,2023,dry,62.98,9.64,6.53,41.71,272.3663
22,San Rafael (Duck Island),3,Corn,2023,dry,21.68,5.99,3.62,21.273333333333333,77.00946666666667
22,San Rafael (Duck Island),3,Corn,2023,wet,63.56,10.07,6.31,22.971666666666668,144.95121666666665
22,San Rafael (Duck Island),4,Onion,2023,wet,80.17,15.47,5.18,39.901666666666664,206.6906333333333
22,San Rafael (Duck Island),4,Onion,2023,dry,49.07,15.92,3.08,40.71,125.38680000000001
22,San Rafael (Duck Island),5,Eggplant,2023,dry,64.76,18.57,3.49,46.291666666666664,161.55791666666667
22,San Rafael (Duck Island),5,Eggplant,2023,wet,70.53,17.43,4.05,48.52166666666667,196.51275
23,San Roque,1,Rice,2023,wet,44.3,7.86,5.64,33.63666666666666,189.71079999999998
23,San Roque,1,Rice,2023,dry,88.32,13.74,6.43,36.21,232.8303
23,San Roque,2,Tomato,2023,wet,23.45,3.66,6.41,49.00666666666667,314.13273333333336
23,San Roque,2,Tomato,2023,dry,52.43,19.03,2.76,54.586666666666666,150.6592
23,San Roque,3,Corn,2023,dry,55.12,12.45,4.43,26.096666666666668,115.60823333333333
23,San Roque,3,Corn,2023,wet,68.22,14.85,4.59,24.916666666666668,114.3675
23,San Roque,4,Onion,2023,wet,79.59,17.26,4.61,39.218333333333334,180.7965166666667
23,San Roque,4,Onion,2023,dry,37.0,6.01,6.16,59.391666666666666,365.85266666666666
23,San Roque,5,Eggplant,2023,wet,90.95,19.76,4.6,42.461666666666666,195.32366666666664
23,San Roque,5,Eggplant,2023,dry,21.63,3.92,5.52,50.90833333333333,281.01399999999995
24,San Vicente (Ibus),1,Rice,2023,dry,73.93,17.46,4.23,38.075,161.05725000000004
24,San Vicente (Ibus),1,Rice,2023,wet,78.16,15.72,4.97,31.301666666666666,155.56928333333332
24,San Vicente (Ibus),2,Tomato,2023,wet,65.76,9.18,7.16,36.46333333333333,261.0774666666667
24,San Vicente (Ibus),2,Tomato,2023,dry,60.45,12.25,4.93,50.69,249.90169999999998
24,San Vicente (Ibus),3,Corn,2023,dry,19.76,4.3,4.6,19.505,89.72299999999998
24,San Vicente (Ibus),3,Corn,2023,wet,105.02,17.59,5.97,23.888333333333332,142.61335
24,San Vicente (Ibus),4,Onion,2023,dry,143.09,19.8,7.23,49.195,355.67985000000004
24,San Vicente (Ibus),4,Onion,2023,wet,127.66,18.39,6.94,37.48166666666667,260.1227666666667
24,San Vicente (Ibus),5,Eggplant,2023,wet,64.69,12.49,5.18,45.07833333333333,233.50576666666666
24,San Vicente (Ibus),5,Eggplant,2023,dry,25.62,3.86,6.64,45.015,298.89959999999996
25,San Juan,1,Rice,2023,dry,94.73,15.85,5.98,30.758333333333333,183.93483333333333
25,San Juan,1,Rice,2023,wet,53.64,9.38,5.72,33.565,191.99179999999998
25,San Juan,2,Tomato,2023,dry,31.54,6.16,5.12,48.75666666666667,249.63413333333335
25,San Juan,2,Tomato,2023,wet,85.88,19.63,4.37,43.11333333333334,188.40526666666668
25,San Juan,3,Corn,2023,dry,87.86,18.18,4.83,26.576666666666668,128.36530000000002
25,San Juan,3,Corn,2023,wet,94.47,15.89,5.95,20.813333333333333,123.83933333333333
25,San Juan,4,Onion,2023,wet,29.36,6.85,4.29,42.22,181.1238
25,San Juan,4,Onion,2023,dry,44.93,10.28,4.37,57.28666666666667,250.34273333333334
